id,user_name,license,image_url,latitude,longitude,place_county_name,place_state_name,scientific_name,common_name
151224087,Nolan Exe,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/260890022/medium.jpg,-21.3486083333,-68.0332966667,Nor Lípez,Potosí,Azorella compacta,Llareta
151324020,José Antonio Pascual Trillo,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/261078453/medium.jpg,-15.7420568317,-71.5904108197,Caylloma,Arequipa,Azorella compacta,Llareta
151379394,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/261185582/medium.jpeg,-15.733425,-71.5955111111,Caylloma,Arequipa,Azorella compacta,Llareta
151515981,Artémis Anest,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/261438425/medium.jpeg,-22.4313108681,-67.7937598349,Sud Lípez,Potosí,Azorella compacta,Llareta
151695311,Diane Bricmont,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/261777621/medium.jpeg,-22.2017925472,-65.2110381972,Santa Victoria,Salta,Azorella compacta,Llareta
151797624,Diane Bricmont,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/261969219/medium.jpeg,-22.20228,-65.21122,Santa Victoria,Salta,Azorella compacta,Llareta
152377002,Antonio Angel Rojas Quisbert,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/263154953/medium.jpg,-16.6011747896,-68.8661116659,Ingavi,La Paz,Azorella compacta,Llareta
153830999,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/265738252/medium.jpg,-15.4756960531,-71.6894591057,Caylloma,Arequipa,Azorella compacta,Llareta
154132459,Kelton McConnell,,https://static.inaturalist.org/photos/266290548/medium.jpeg,-21.3583412,-68.0282141997,Nor Lípez,Potosí,Azorella compacta,Llareta
155301389,Andreas Manz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/268434900/medium.jpg,-18.2891260681,-69.3232499063,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
155816643,Cesar Ormazabal,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/269377982/medium.jpeg,-20.8645863366,-68.8644668214,Iquique,Tarapacá,Azorella compacta,Llareta
159084874,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/274850777/medium.jpg,-18.2148,-69.3018,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
159965697,Joan Davis,,https://static.inaturalist.org/photos/276400762/medium.jpeg,-22.2207852,-65.2208171997,Santa Victoria,Salta,Azorella compacta,Llareta
162564644,Rodrigo Barros,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/281099966/medium.jpg,-17.8290533333,-69.3217466667,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
163484484,Henrique C. Costa,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/282765229/medium.jpeg,-21.3590072278,-68.0269421083,Nor Lípez,Potosí,Azorella compacta,Llareta
163485008,Henrique C. Costa,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/282766108/medium.jpeg,-21.3591364583,-68.0271500389,Nor Lípez,Potosí,Azorella compacta,Llareta
163630217,Henrique C. Costa,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/283035535/medium.jpeg,-21.5349772,-67.5795167997,Nor Lípez,Potosí,Azorella compacta,Llareta
163919443,Mateo,CC0,https://static.inaturalist.org/photos/283559503/medium.jpg,-26.0595658,-67.4064692,Antofagasta de la Sierra,Catamarca,Azorella compacta,Llareta
164624331,Humber Alberto,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/284858095/medium.jpg,-21.6501497222,-64.9749124167,Cercado,Tarija,Azorella compacta,Llareta
164624350,Humber Alberto,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/284859221/medium.jpg,-21.8756335592,-65.0074947834,Aniceto Arce,Tarija,Azorella compacta,Llareta
164650166,Humber Alberto,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/284907675/medium.jpeg,-21.8754948774,-65.0081568936,Aniceto Arce,Tarija,Azorella compacta,Llareta
164663640,Alissa Iverson,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/284932388/medium.jpg,-15.937005,-71.1960216667,Caylloma,Arequipa,Azorella compacta,Llareta
164669310,Humber Alberto,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/284921137/medium.jpeg,-21.6374425981,-64.9741488947,José María Avilés,Tarija,Azorella compacta,Llareta
166621433,Kyle Smith,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/288545817/medium.jpeg,-15.9717267404,-71.4309298111,Arequipa,Arequipa,Azorella compacta,Llareta
166800908,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/288879984/medium.jpg,-18.1706016715,-69.4298341698,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
169889329,Paola Vasquez,,https://static.inaturalist.org/photos/294581938/medium.jpeg,-16.4091568373,-71.5386812389,Arequipa,Arequipa,Azorella compacta,Llareta
173348116,Diego Balbuena,,https://static.inaturalist.org/photos/301031928/medium.jpeg,-14.7318096158,-74.4262084958,Lucanas,Ayacucho,Azorella compacta,Llareta
174150457,"",CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/302552657/medium.jpg,-22.2228956317,-65.220096627,Santa Victoria,Salta,Azorella compacta,Llareta
174158823,Alicia Sersic,,https://static.inaturalist.org/photos/302530950/medium.jpg,-22.24605,-65.1296638889,Santa Victoria,Salta,Azorella compacta,Llareta
174158841,Alicia Sersic,,https://static.inaturalist.org/photos/302532497/medium.jpg,-22.2233472222,-65.2196305556,Santa Victoria,Salta,Azorella compacta,Llareta
175874299,jhon william yace tomaylla,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/305688086/medium.jpeg,-15.3339901313,-73.4577963797,Parinacochas,Ayacucho,Azorella compacta,Llareta
175899145,F. Bemmerlein-Lux,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/305741938/medium.jpg,-23.609921855,-67.8574065919,El Loa,Antofagasta,Azorella compacta,Llareta
177068451,Alfredo F. Fuentes Claros,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/307915498/medium.jpeg,-19.8742833333,-66.4960138889,Antonio Quijarro,Potosí,Azorella compacta,Llareta
179523586,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/312560219/medium.jpeg,-18.0480930671,-68.9340162466,Sajama,Oruro,Azorella compacta,Llareta
181168723,Alejandro ML,,https://static.inaturalist.org/photos/315708471/medium.jpg,-19.5561550347,-66.8419169062,Antonio Quijarro,Potosí,Azorella compacta,Llareta
184053143,"",CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/321210702/medium.jpeg,-21.2914489658,-68.1108596921,Nor Lípez,Potosí,Azorella compacta,Llareta
184566176,Sonia Molino,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/322190410/medium.jpeg,-17.6805012253,-66.7707901821,Tapacarí,Cochabamba,Azorella compacta,Llareta
184566311,Guillermo Santos,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/322190614/medium.jpeg,-17.6620954672,-66.8240176141,Tapacarí,Cochabamba,Azorella compacta,Llareta
184620121,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/328354421/medium.jpg,-22.7482189011,-68.0697880719,El Loa,Antofagasta,Azorella compacta,Llareta
184955023,Rafael Medina,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/322929894/medium.jpeg,-17.66371796,-66.81905965,Tapacarí,Cochabamba,Azorella compacta,Llareta
185011789,Humber Alberto,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/323024870/medium.jpg,-20.4010704722,-66.3310785278,Antonio Quijarro,Potosí,Azorella compacta,Llareta
185011793,Humber Alberto,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/323025125/medium.jpg,-20.3884420278,-66.3645991667,Antonio Quijarro,Potosí,Azorella compacta,Llareta
185310806,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/323619046/medium.jpg,-18.2483676455,-69.2740804652,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
185812064,Camila Garcia Pasarin,CC-BY-NC-SA,https://static.inaturalist.org/photos/324581460/medium.jpeg,-22.0541240472,-68.2465462759,El Loa,Antofagasta,Azorella compacta,Llareta
186688808,Joan Ramon Torrella,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/326309056/medium.jpg,-19.49175,-68.8568916667,Iquique,Tarapacá,Azorella compacta,Llareta
187556716,Diego Balbuena,,https://static.inaturalist.org/photos/328023620/medium.jpeg,-14.6583982446,-74.3969750153,Lucanas,Ayacucho,Azorella compacta,Llareta
187556757,Diego Balbuena,,https://static.inaturalist.org/photos/328023675/medium.jpeg,-14.6584201426,-74.3970191698,Lucanas,Ayacucho,Azorella compacta,Llareta
187839047,Matias Baranzelli,,https://static.inaturalist.org/photos/328697206/medium.jpeg,-28.15275399,-65.95266719,Ambato,Catamarca,Azorella compacta,Llareta
189400589,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/331775553/medium.jpg,-22.6692909291,-67.7640894757,Sud Lípez,Potosí,Azorella compacta,Llareta
189400593,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/331775796/medium.jpg,-22.6700277089,-67.7634974952,Sud Lípez,Potosí,Azorella compacta,Llareta
189419097,Lowenna Arnold,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/331816587/medium.jpg,-20.7515783333,-67.6464,Nor Lípez,Potosí,Azorella compacta,Llareta
189521229,Lisa Edwards,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/332027060/medium.jpg,-22.2020072314,-65.2108957513,Santa Victoria,Salta,Azorella compacta,Llareta
189591097,Catalina Mareas,,https://static.inaturalist.org/photos/332167391/medium.jpeg,-18.3105934,-69.1358185,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
190743756,Guluche Kalilen,,https://static.inaturalist.org/photos/334449442/medium.jpeg,-23.3177908378,-65.0345701352,Valle Grande,Jujuy,Azorella compacta,Llareta
191120463,Herb Wilson,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/335196417/medium.jpg,-22.2245277778,-65.2379166667,Yavi,Jujuy,Azorella compacta,Llareta
191630792,Spencer Long,,https://static.inaturalist.org/photos/336223870/medium.jpg,-21.7267333333,-67.5246883333,Nor Lípez,Potosí,Azorella compacta,Llareta
191758275,Esteban Vasquez Montaño,,https://static.inaturalist.org/photos/336480493/medium.jpeg,-22.9087070955,-68.1997155771,El Loa,Antofagasta,Azorella compacta,Llareta
192416733,Naturalist Tours,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/337776230/medium.jpeg,-22.0541583333,-67.6621583333,Sud Lípez,Potosí,Azorella compacta,Llareta
192453656,Alejandro Nemec,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/337850966/medium.jpeg,-26.7372222,-65.7841667,Tafí del Valle,Tucumán,Azorella compacta,Llareta
193144681,Humber Alberto,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/339236747/medium.jpg,-21.4465925278,-66.3220862222,Sud Lípez,Potosí,Azorella compacta,Llareta
193153073,,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/339260710/medium.jpg,-21.0632583333,-68.4715283333,El Loa,Antofagasta,Azorella compacta,Llareta
193165853,Benjamin Gallardo,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/339284938/medium.jpeg,-19.1206722222,-68.9101805556,Iquique,Tarapacá,Azorella compacta,Llareta
193167353,Benjamin Gallardo,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/339288137/medium.jpeg,-19.7487944444,-68.7846527778,Iquique,Tarapacá,Azorella compacta,Llareta
193335957,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/339616266/medium.jpg,-21.9262059219,-68.0052406714,Nor Lípez,Potosí,Azorella compacta,Llareta
193335970,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/339616314/medium.jpg,-21.9262271282,-68.0052522384,Nor Lípez,Potosí,Azorella compacta,Llareta
193658441,Roshan Tailor,,https://static.inaturalist.org/photos/340214777/medium.jpeg,-16.4320343997,-71.0015276997,Arequipa,Arequipa,Azorella compacta,Llareta
193658622,Roshan Tailor,,https://static.inaturalist.org/photos/340215009/medium.jpeg,-16.4317819,-71.0013440997,Arequipa,Arequipa,Azorella compacta,Llareta
193831944,Antonio Angel Rojas Quisbert,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/340557319/medium.jpg,-16.6173531998,-68.867507221,Ingavi,La Paz,Azorella compacta,Llareta
193898766,Antoine MARNAT,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/340690593/medium.jpeg,-16.1743519936,-71.5222489034,Arequipa,Arequipa,Azorella compacta,Llareta
193899533,Antoine MARNAT,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/340692320/medium.jpeg,-18.0500242812,-69.0523015474,Sajama,Oruro,Azorella compacta,Llareta
194466861,Juan Mauricio Contreras,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/341838087/medium.jpeg,-22.7159396933,-68.0788742245,El Loa,Antofagasta,Azorella compacta,Llareta
194469927,Juan Mauricio Contreras,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/341844739/medium.jpeg,-22.6486472222,-68.0592972222,El Loa,Antofagasta,Azorella compacta,Llareta
194622507,Jorge Herreros de Lartundo,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/342153239/medium.jpg,-18.170044445,-69.430675,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
194677928,DanaWL,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/342265930/medium.jpg,-18.2569777778,-69.3764805556,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
194756721,María Aguilar,,https://static.inaturalist.org/photos/342428680/medium.jpeg,-28.8443770649,-67.7828117833,Famatina,La Rioja,Azorella compacta,Llareta
194998509,D. Hämmerli,,https://static.inaturalist.org/photos/342929451/medium.jpg,-16.4317966667,-71.0013111117,Arequipa,Arequipa,Azorella compacta,Llareta
194998715,D. Hämmerli,,https://static.inaturalist.org/photos/342929742/medium.jpg,-16.3844,-71.3133616667,Arequipa,Arequipa,Azorella compacta,Llareta
195169678,Christian Langner,CC-BY-NC,https://static.inaturalist.org/photos/343277142/medium.jpg,-15.69734,-71.59002,Caylloma,Arequipa,Azorella compacta,Llareta
195406897,Jen Hersh,,https://static.inaturalist.org/photos/343761295/medium.jpg,-16.5132962696,-71.2021087514,General Sánchez Cerro,Moquegua,Azorella compacta,Llareta
195876923,,,https://static.inaturalist.org/photos/344712924/medium.jpg,-22.219525,-65.2263116667,Santa Victoria,Salta,Azorella compacta,Llareta
195883547,Carlos E. Valdivia,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/344726753/medium.jpg,-22.459995,-68.0726,El Loa,Antofagasta,Azorella compacta,Llareta
195901768,Max Nishimoto,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/344765506/medium.jpg,-21.358375,-68.0281971667,Nor Lípez,Potosí,Azorella compacta,Llareta
196352148,serni bams,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/345667356/medium.jpeg,-21.3585083333,-68.0278944444,Nor Lípez,Potosí,Azorella compacta,Llareta
196419782,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/345807716/medium.jpeg,-16.0570725449,-71.3944387602,Arequipa,Arequipa,Azorella compacta,Llareta
197925541,Dimitris S,,https://static.inaturalist.org/photos/348726243/medium.jpg,-22.2199095454,-65.2264170994,Santa Victoria,Salta,Azorella compacta,Llareta
197996625,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/348870467/medium.jpeg,-22.8877991258,-65.249963589,Humahuaca,Jujuy,Azorella compacta,Llareta
198001780,Almendra,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/348880391/medium.jpeg,-20.9965858738,-68.8343647867,Iquique,Tarapacá,Azorella compacta,Llareta
198096183,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/349041420/medium.jpeg,-22.3429033,-68.0120759,El Loa,Antofagasta,Azorella compacta,Llareta
198131720,Agustina Murgia,CC-BY,https://static.inaturalist.org/photos/349141998/medium.jpeg,-23.2973917392,-64.9698185921,Orán,Salta,Azorella compacta,Llareta
198321954,Thomaz Ricardo Favreto Sinani,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/349505385/medium.jpg,-16.280311,-68.131594,Pedro Domingo Murillo,La Paz,Azorella compacta,Llareta
199408362,Adrien Crickx,,https://static.inaturalist.org/photos/351656222/medium.jpeg,-21.577440906,-67.0839548483,Nor Lípez,Potosí,Azorella compacta,Llareta
199904419,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/352599302/medium.jpg,-22.21928,-65.22632,Santa Victoria,Salta,Azorella compacta,Llareta
200340812,Nicole Arcaya,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/353443318/medium.jpeg,-18.1755916667,-69.4168138889,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
200501252,Allan Harris,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/353763950/medium.jpg,-18.2514833333,-69.1773866667,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
201525634,Nicolás Villaseca Merino,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/355750421/medium.jpg,-18.2033069,-69.2683358,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
201680906,Marisel Morales,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/356054002/medium.jpeg,-23.3615369575,-65.0094367948,Valle Grande,Jujuy,Azorella compacta,Llareta
201686000,Marisel Morales,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/356061933/medium.jpeg,-23.303441,-65.023583,Valle Grande,Jujuy,Azorella compacta,Llareta
201686025,Marisel Morales,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/356062421/medium.jpeg,-23.303441,-65.023583,Valle Grande,Jujuy,Azorella compacta,Llareta
201703898,Marisel Morales,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/356097761/medium.jpeg,-23.303441,-65.023583,Valle Grande,Jujuy,Azorella compacta,Llareta
202341756,Allan Harris,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/357342713/medium.jpeg,-18.1677777778,-69.4294444444,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
202520649,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/357687766/medium.jpg,-18.1703833333,-69.4301216667,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
204648271,Hugo Hulsberg,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/361750482/medium.jpeg,-22.2033962651,-65.2112569973,Santa Victoria,Salta,Azorella compacta,Llareta
205991950,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/364239494/medium.jpeg,-22.593011717,-68.0550054832,El Loa,Antofagasta,Azorella compacta,Llareta
206175940,Ben Zerante,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/364634174/medium.jpg,-22.578661401,-68.093634655,El Loa,Antofagasta,Azorella compacta,Llareta
206175942,Ben Zerante,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/364634202/medium.jpg,-22.467263388,-68.1720463384,El Loa,Antofagasta,Azorella compacta,Llareta
206175945,Ben Zerante,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/364634242/medium.jpg,-22.4079043062,-68.1605058676,El Loa,Antofagasta,Azorella compacta,Llareta
206175946,Ben Zerante,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/364634228/medium.jpg,-22.4221340481,-68.00694475,El Loa,Antofagasta,Azorella compacta,Llareta
206175949,Ben Zerante,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/364634279/medium.jpg,-22.5189711066,-68.1733326042,El Loa,Antofagasta,Azorella compacta,Llareta
208271953,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/368483980/medium.jpeg,-20.0512492317,-68.0101937056,Daniel Campos,Potosí,Azorella compacta,Llareta
208812499,Pablo Fraire,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/369478445/medium.jpeg,-24.1337530556,-66.4392327778,Susques,Jujuy,Azorella compacta,Llareta
209783537,Guillermo Alejandro Vilches Macias,,https://static.inaturalist.org/photos/371168139/medium.jpeg,-16.4297573667,-68.1451479167,Pedro Domingo Murillo,La Paz,Azorella compacta,Llareta
210358708,Carsten Meyer,CC-BY,https://static.inaturalist.org/photos/372063744/medium.jpg,-18.1913164193,-69.2467887361,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
210565912,Vanessa Durán,,https://static.inaturalist.org/photos/372424922/medium.jpg,-17.8421533333,-69.3179166667,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
210788669,Carsten Meyer,CC-BY,https://static.inaturalist.org/photos/372767737/medium.jpg,-18.1952070589,-69.25949433,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
211472833,Michael Pongratz,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/373873796/medium.jpeg,-19.7087230681,-65.8525619506,Antonio Quijarro,Potosí,Azorella compacta,Llareta
212704654,Lucely L. Vilca Bustamante,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/375863063/medium.jpeg,-17.0662,-70.4598694444,Mariscal Nieto,Moquegua,Azorella compacta,Llareta
212741796,Iara Valdenassi,,https://static.inaturalist.org/photos/375953424/medium.jpeg,-16.42975999,-68.14521121,Pedro Domingo Murillo,La Paz,Azorella compacta,Llareta
212774608,Michael Pongratz,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/376012698/medium.jpeg,-20.3846702575,-66.7158660886,Antonio Quijarro,Potosí,Azorella compacta,Llareta
215522137,Nicolás Villaseca Merino,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/381049645/medium.jpg,-20.5018332406,-68.7534437803,Iquique,Tarapacá,Azorella compacta,Llareta
217870442,Jacek Pietruszewski,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/385481487/medium.jpeg,-21.3589945,-68.0264557997,Nor Lípez,Potosí,Azorella compacta,Llareta
218054877,Jacek Pietruszewski,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/385828942/medium.jpeg,-21.9252022997,-68.0060751997,Nor Lípez,Potosí,Azorella compacta,Llareta
220052462,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/389558183/medium.jpg,-15.7745906135,-71.5585075593,Caylloma,Arequipa,Azorella compacta,Llareta
220739989,José Carlos Quispe Turpo,,https://static.inaturalist.org/photos/390846341/medium.jpeg,-16.4243711168,-71.2554312497,Arequipa,Arequipa,Azorella compacta,Llareta
221000067,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/391333693/medium.jpeg,-18.116394195,-68.9436636632,Sajama,Oruro,Azorella compacta,Llareta
222990023,Jerónimo Eyzaguirre Claro,,https://static.inaturalist.org/photos/395058957/medium.jpg,-18.8719533333,-69.194145,Arica,Arica y Parinacota,Azorella compacta,Llareta
224310991,Matías,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/397545258/medium.jpeg,-18.251675209,-69.1769303195,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
225495139,Lisa Biasillo,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/399803909/medium.jpg,-15.752995,-71.583175,Caylloma,Arequipa,Azorella compacta,Llareta
226593332,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/401888667/medium.jpg,-21.7266033333,-67.524795,Nor Lípez,Potosí,Azorella compacta,Llareta
226619534,Tomás Carranza Perales,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/401931436/medium.jpg,-23.1659418367,-65.0502194821,Humahuaca,Jujuy,Azorella compacta,Llareta
228326425,Cristóbal Costoya,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/405158426/medium.jpg,-18.20266025,-69.2665933889,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
228938259,somnium,,https://static.inaturalist.org/photos/406328114/medium.jpeg,-16.3833431959,-71.3179642707,Arequipa,Arequipa,Azorella compacta,Llareta
229137244,Matías,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/406696623/medium.jpeg,-18.2513252999,-69.1774196219,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
229137248,Matías,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/406696733/medium.jpeg,-18.2513724001,-69.1773860781,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
230066367,Hugo Aranibar,,https://static.inaturalist.org/photos/408464762/medium.jpeg,-21.0654516667,-65.4884433333,Nor Chichas,Potosí,Azorella compacta,Llareta
230363553,Ernesto Octavio Guzman Tapia,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/409024003/medium.jpg,-22.3742409861,-68.0307107514,El Loa,Antofagasta,Azorella compacta,Llareta
230593723,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/409457111/medium.jpeg,-19.55075225,-65.89200093,Tomás Frías,Potosí,Azorella compacta,Llareta
230908367,Sira Ricoy Cid,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/410048019/medium.jpeg,-15.600616767,-72.5130654126,Castilla,Arequipa,Azorella compacta,Llareta
231529866,Rosember Hurtado,,https://static.inaturalist.org/photos/411272485/medium.jpeg,-21.06552865,-65.4885807167,Nor Chichas,Potosí,Azorella compacta,Llareta
231726647,Rosember Hurtado,,https://static.inaturalist.org/photos/411604422/medium.jpeg,-21.0654959833,-65.4879377139,Nor Chichas,Potosí,Azorella compacta,Llareta
234421113,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/416738761/medium.jpeg,-21.4641383333,-67.8476116667,Nor Lípez,Potosí,Azorella compacta,Llareta
235128878,Rosember Hurtado,,https://static.inaturalist.org/photos/418259924/medium.jpeg,-21.2346397806,-65.4878070972,Sud Chichas,Potosí,Azorella compacta,Llareta
235854648,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/419513097/medium.jpg,-16.9025402624,-70.3061712513,Candarave,Tacna,Azorella compacta,Llareta
235854653,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/419513101/medium.jpg,-16.9025402624,-70.3061712513,Candarave,Tacna,Azorella compacta,Llareta
235854654,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/419513109/medium.jpg,-16.9025402624,-70.3061712513,Candarave,Tacna,Azorella compacta,Llareta
235854655,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/419513120/medium.jpg,-16.9025402624,-70.3061712513,Candarave,Tacna,Azorella compacta,Llareta
235854656,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/419513110/medium.jpg,-16.9025402624,-70.3061712513,Candarave,Tacna,Azorella compacta,Llareta
235854665,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/419513286/medium.jpg,-16.9025402624,-70.3061712513,Candarave,Tacna,Azorella compacta,Llareta
235854666,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/419513302/medium.jpg,-16.9025402624,-70.3061712513,Candarave,Tacna,Azorella compacta,Llareta
